geoid,bgs_commuter,hh,stops,revenue_percent,transit_revenue,county_commuter,tran_commuter_percent,tran_revenue_bgs,transitcost_hh
482090105001,0.0,1261.0,22,0.009023789991796555,210060.1960623462,655.0,0.0,0.0,0.0
484530019161,0.0,666.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017823,31.0,687.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.001587708066581306,34442.92801551197,50.13526639812514
484530019193,0.0,209.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484910204061,20.0,1177.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.008521516829995739,10333.36363633186,8.779408357121376
484910202012,0.0,332.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484530014021,0.0,372.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530021131,64.0,754.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0032778489116517284,71107.98041912148,94.3076663383574
484530001012,0.0,541.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017461,101.0,1412.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.005172855313700384,112217.28159892609,79.47399546666153
484530018572,0.0,1162.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
482090109091,0.0,466.0,22,0.009023789991796555,210060.1960623462,655.0,0.0,0.0,0.0
484910201103,0.0,821.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
480219504005,0.0,880.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
484910203231,20.0,759.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.008521516829995739,10333.36363633186,13.61444484365199
484530021091,49.0,341.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0025096030729833546,54442.047508389885,159.65409826507297
484530017523,234.0,647.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.011984635083226633,259988.55340741292,401.83702226802615
484910204104,0.0,669.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910204083,10.0,254.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.004260758414997869,5166.68181816593,20.341267000653268
484530024102,20.0,796.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.001024327784891165,22221.24388097546,27.916135528863645
484530016021,8.0,729.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00040973111395646605,8888.497552390185,12.192726409314382
484530017122,30.0,849.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0015364916773367477,33331.865821463194,39.26014819960329
484530005001,69.0,449.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00353393085787452,76663.29138936535,170.74229708099188
