geoid,medincome,totpop,rent_cost,housing_mortgage,ave_housing_yearly,ave_housing_monthly
484530004023,61700.0,884.0,1149.0,2578.0,21484.660465116278,1790.3883720930232
484530006011,19120.0,1249.0,1118.0,0.0,13416.0,1118.0
484530006042,6818.0,3272.0,1262.0,0.0,15144.0,1262.0
484530006032,17656.0,2478.0,1697.0,0.0,19879.142857142855,1656.595238095238
484530006033,2499.0,1791.0,1894.0,0.0,21212.8,1767.7333333333333
484530006034,4823.0,1217.0,1668.0,0.0,20016.0,1668.0
484530006043,8761.0,3002.0,1310.0,0.0,14742.324058919803,1228.5270049099836
484530008022,21585.0,1113.0,272.0,1871.0,6282.801724137931,523.5668103448276
484530013053,61538.0,1288.0,1441.0,2769.0,26004.48484848485,2167.040404040404
484530013054,114762.0,1272.0,1843.0,2807.0,29879.242524916946,2489.936877076412
484530013052,66544.0,1762.0,1168.0,3039.0,26496.215172413795,2208.017931034483
484530013072,84712.0,667.0,1181.0,2513.0,25045.12852664577,2087.0940438871476
484530013073,65938.0,2190.0,1259.0,3014.0,23560.65306122449,1963.387755102041
484530013082,46471.0,585.0,1078.0,1738.0,15965.999999999998,1330.4999999999998
484530013083,63723.0,1283.0,1559.0,2180.0,19534.89304812834,1627.907754010695
484530014012,85700.0,1302.0,1533.0,3518.0,31159.76344086022,2596.6469534050184
484530014022,119471.0,753.0,1245.0,3047.0,32824.51127819549,2735.375939849624
484530002042,87361.0,1281.0,1279.0,2888.0,27913.001703577513,2326.0834752981264
484530002043,159219.0,578.0,1184.0,3507.0,31464.571428571428,2622.0476190476193
484530003041,47500.0,1174.0,1112.0,2188.0,15791.498507462687,1315.9582089552239
484530008031,102237.0,1225.0,1822.0,2388.0,25737.12396694215,2144.760330578513
484530008032,86250.0,793.0,1216.0,1970.0,18268.647619047617,1522.3873015873012
484530008033,96316.0,923.0,1083.0,2829.0,24016.20779220779,2001.350649350649
484530008041,42750.0,1138.0,0.0,2417.0,14902.976958525343,1241.9147465437786
484530008042,0.0,1520.0,522.0,1768.0,11753.989847715737,979.4991539763114
484530017802,77031.0,1437.0,1023.0,2173.0,23603.04,1966.92
484530017792,66151.0,1549.0,1697.0,1967.0,22918.336810730252,1909.8614008941877
484530017791,77524.0,2412.0,1205.0,1197.0,14392.8132780083,1199.4011065006916
484530017793,88846.0,2585.0,1175.0,1627.0,18855.48251748252,1571.29020979021
484530017691,103411.0,2472.0,1649.0,2767.0,27040.982948846537,2253.4152457372115
484530017692,110761.0,4516.0,1668.0,2418.0,27519.68098159509,2293.306748466258
484530018043,30350.0,2631.0,930.0,0.0,11098.114602587799,924.8428835489833
484530018052,35440.0,2985.0,934.0,1375.0,12792.289544235926,1066.024128686327
484530018061,0.0,1386.0,1722.0,1866.0,21861.93865030675,1821.8282208588957
484530018062,42336.0,2329.0,1005.0,0.0,11514.768568353069,959.5640473627557
484530017452,86625.0,1180.0,1418.0,2144.0,22412.122082585276,1867.6768402154396
480219503001,75978.0,1263.0,1280.0,1541.0,17155.87155963303,1429.6559633027523
480219505021,82250.0,2889.0,0.0,1582.0,17910.446748350612,1492.5372290292178
480219508021,68284.0,5544.0,1430.0,1516.0,18087.926657263753,1507.3272214386461
480219508022,61932.0,1475.0,0.0,1194.0,9567.86710963455,797.3222591362126
480219508012,67941.0,1623.0,0.0,1613.0,17531.45901639344,1460.954918032787
484530024262,53750.0,895.0,1198.0,0.0,7467.533333333333,622.2944444444444
484530024212,84200.0,2671.0,2147.0,1604.0,20067.800433839475,1672.3167028199566
484530008021,97955.0,1520.0,0.0,1813.0,13749.792000000001,1145.816
484530012003,64180.0,809.0,1193.0,3270.0,21751.660000000003,1812.6383333333335
484530014031,64728.0,875.0,1154.0,2214.0,17005.012048192773,1417.0843373493976
484530018191,45833.0,3327.0,1136.0,1647.0,14807.999999999998,1234.0
484530021074,55227.0,1524.0,878.0,1718.0,14367.31221719457,1197.2760180995474
484530017682,138056.0,8904.0,1487.0,3011.0,33789.873921698745,2815.8228268082285
484530003053,62109.0,1617.0,1388.0,2231.0,19813.974093264245,1651.1645077720207
484530004022,38884.0,1350.0,1080.0,1563.0,15786.62068965517,1315.551724137931
484530015053,68024.0,1502.0,1442.0,2971.0,24324.537313432837,2027.044776119403
484530018121,41131.0,1760.0,1023.0,0.0,12276.0,1023.0
484530018443,91516.0,621.0,1436.0,2047.0,21725.806451612905,1810.483870967742
484530017502,47375.0,1663.0,1382.0,3228.0,21549.57907845579,1795.7982565379825
484530018431,63636.0,1148.0,1548.0,1520.0,18321.103448275866,1526.7586206896553
484530006035,5287.0,1712.0,1194.0,0.0,14168.546899841018,1180.7122416534182
484530017562,93846.0,1973.0,1533.0,2377.0,23290.797136038185,1940.8997613365157
480219508011,53922.0,2630.0,1546.0,1380.0,16945.95,1412.1625
480219505013,97868.0,2802.0,0.0,1509.0,17400.074074074077,1450.0061728395062
480219507004,48882.0,1456.0,1261.0,1409.0,16228.458410351202,1352.3715341959335
484530017293,59886.0,2663.0,1394.0,1790.0,18777.325362937663,1564.7771135781384
484530017052,196836.0,1321.0,0.0,3479.0,39932.86956521739,3327.7391304347825
484530013084,72643.0,676.0,1216.0,2639.0,21777.44554455445,1814.7871287128712
484530017142,159565.0,3553.0,0.0,2955.0,34061.06346483705,2838.4219554030874
484530018203,44845.0,3063.0,936.0,1438.0,12908.294985250739,1075.6912487708948
484530018223,58472.0,1282.0,1178.0,0.0,10299.681415929204,858.306784660767
484530017511,116667.0,647.0,1250.0,3147.0,33485.65957446809,2790.471631205674
484530021093,36713.0,1618.0,825.0,1447.0,13219.842662632374,1101.6535552193645
484530017641,90000.0,2997.0,996.0,2191.0,23841.94974874372,1986.8291457286432
484530017382,141319.0,1069.0,0.0,2524.0,30216.05700712589,2518.004750593824
484530017471,64375.0,3429.0,1356.0,1805.0,18455.031476997578,1537.9192897497983
484530017652,162329.0,11726.0,1347.0,2821.0,31652.976012380706,2637.7480010317254
484530017681,86193.0,2326.0,1403.0,3784.0,38552.11205846529,3212.676004872107
484530018042,62578.0,1913.0,913.0,1692.0,17320.36739380023,1443.3639494833526
484530018452,81827.0,1077.0,1392.0,1905.0,21331.422121896165,1777.6185101580136
482090109073,69100.0,6977.0,1332.0,1538.0,17451.35056876939,1454.2792140641159
482090108054,148188.0,2891.0,0.0,2968.0,34087.92079207921,2840.6600660066006
482090103031,49833.0,1552.0,1171.0,964.0,13086.398843930636,1090.5332369942196
482090108083,73158.0,2198.0,1160.0,1852.0,20678.36496350365,1723.1970802919707
482090108071,103438.0,2030.0,1380.0,2820.0,29215.424460431655,2434.6187050359713
482090108072,77083.0,637.0,920.0,3006.0,33406.99619771863,2783.916349809886
482090108032,88078.0,1751.0,835.0,2076.0,22048.9756097561,1837.4146341463415
482090108033,94531.0,1001.0,1539.0,2087.0,23703.26213592233,1975.2718446601941
482090108061,103295.0,1526.0,1279.0,3092.0,30953.56962025316,2579.464135021097
482090108081,108848.0,1490.0,0.0,2760.0,29241.081081081084,2436.756756756757
482090109071,58036.0,2845.0,1053.0,1302.0,14625.336898395723,1218.7780748663101
482090109063,57909.0,1849.0,1323.0,1231.0,14995.861351819756,1249.6551126516463
482090109064,80243.0,3064.0,1696.0,1619.0,19572.170212765956,1631.014184397163
484530024132,29821.0,2585.0,1042.0,1039.0,12496.270270270272,1041.355855855856
482090107022,75329.0,1318.0,797.0,1299.0,14681.417821782179,1223.4514851485148
482090109091,84405.0,1494.0,2073.0,1296.0,20033.922746781114,1669.4935622317596
484530024022,71250.0,2381.0,1218.0,1381.0,15569.719960278055,1297.4766633565046
484530013043,115847.0,933.0,1469.0,3114.0,29071.478260869568,2422.6231884057975
484530016035,150417.0,1705.0,1684.0,3719.0,37864.84014869889,3155.403345724907
484530018171,38159.0,1154.0,1154.0,2096.0,16150.3460949464,1345.8621745788669
484530020053,71322.0,1934.0,1274.0,1475.0,15798.963157894736,1316.5802631578947
484530021042,106658.0,1212.0,1833.0,1943.0,23217.20582120582,1934.7671517671517
484530003023,113790.0,992.0,1717.0,3529.0,30973.51260504202,2581.126050420168
484530017651,117193.0,3123.0,1220.0,3239.0,29943.754923413566,2495.312910284464
484530017472,70859.0,943.0,1153.0,1515.0,17138.87603305785,1428.2396694214876
484530017481,107679.0,2617.0,1701.0,2196.0,25440.216704288938,2120.018058690745
484910208053,86042.0,2967.0,0.0,1981.0,21578.91116173121,1798.242596810934
484910208032,0.0,1362.0,0.0,1471.0,15471.872509960158,1289.3227091633466
484910212031,36467.0,1227.0,875.0,1444.0,12914.616895874264,1076.2180746561887
484910202041,35147.0,874.0,744.0,1327.0,12663.518518518518,1055.2932098765432
480219505011,52120.0,3137.0,847.0,1314.0,14596.084538375977,1216.340378197998
484530019101,70313.0,980.0,1383.0,4001.0,30314.517958412092,2526.2098298676747
484530019013,107665.0,1850.0,1635.0,2676.0,25424.832713754648,2118.7360594795537
484530018334,56023.0,2241.0,974.0,2063.0,16475.745132743366,1372.9787610619471
484530017861,109018.0,1876.0,1600.0,0.0,19200.0,1600.0
484530017611,80573.0,2521.0,1473.0,4001.0,32343.169811320757,2695.2641509433965
484530018261,62532.0,974.0,1288.0,2357.0,17659.39764705882,1471.6164705882352
484530018503,52024.0,2017.0,1176.0,0.0,14112.0,1176.0
484530017642,153813.0,4956.0,1000.0,3528.0,39184.43644805571,3265.3697040046427
484530017662,87000.0,1716.0,1555.0,1464.0,17662.30909090909,1471.8590909090908
484530018541,78542.0,2768.0,0.0,1565.0,17556.303191489365,1463.025265957447
484530019192,192500.0,1683.0,1950.0,3939.0,44255.53398058252,3687.9611650485435
484530017841,97333.0,2887.0,1587.0,2828.0,26117.098546042005,2176.4248788368336
484530017602,172412.0,6898.0,2762.0,2726.0,32765.090188305257,2730.4241823587713
484530017381,85662.0,776.0,0.0,1495.0,13649.007633587787,1137.4173027989823
484530017801,97574.0,3180.0,1492.0,2571.0,29632.038004750593,2469.336500395883
484530024211,59579.0,6780.0,1265.0,2179.0,17155.262316910783,1429.6051930758988
484530019162,216000.0,740.0,0.0,4001.0,24006.0,2000.5
484530015011,88221.0,1333.0,1343.0,1461.0,16816.65777777778,1401.388148148148
484530015012,125540.0,1764.0,2667.0,3063.0,35751.833610648915,2979.3194675540763
484530021102,65048.0,1166.0,1662.0,1881.0,21967.7783933518,1830.6481994459834
484530023073,72750.0,1011.0,1074.0,1226.0,13523.999999999996,1126.9999999999998
484530023152,38176.0,1450.0,1036.0,0.0,12432.0,1036.0
484530024071,74740.0,5874.0,1417.0,2153.0,21330.183050847456,1777.5152542372882
484530001011,110703.0,812.0,0.0,2799.0,30587.342939481267,2548.9452449567725
484530001012,169492.0,1466.0,2402.0,3859.0,42979.25323475047,3581.6044362292055
484530001013,73234.0,2133.0,1745.0,3232.0,26791.205858421476,2232.6004882017896
484530002062,165556.0,784.0,2000.0,3058.0,35332.671140939594,2944.3892617449665
484530002051,95357.0,1477.0,1455.0,2417.0,21331.125,1777.59375
484530002052,63750.0,1905.0,1151.0,1972.0,15363.809369951536,1280.3174474959615
484530002061,105833.0,1331.0,1875.0,3382.0,36123.68456375839,3010.307046979866
484530003021,66825.0,1086.0,1153.0,3645.0,24109.142857142855,2009.095238095238
484530003024,65563.0,1018.0,1275.0,2961.0,21369.6,1780.8
484530003022,45313.0,1068.0,1139.0,0.0,12226.816326530612,1018.9013605442177
484530004011,98375.0,1713.0,1819.0,1896.0,22256.671641791043,1854.7226368159204
484530009011,73672.0,797.0,1758.0,2357.0,25907.966666666667,2158.9972222222223
484530009012,103843.0,1807.0,1807.0,3174.0,23897.05702364395,1991.4214186369957
484530009021,61300.0,1021.0,2644.0,1807.0,23650.28571428571,1970.8571428571427
484530009022,0.0,2014.0,1176.0,2230.0,17766.662889518415,1480.5552407932012
484530009024,80250.0,1542.0,1626.0,2190.0,20655.683422459893,1721.3069518716577
484530010001,59097.0,535.0,1417.0,3080.0,32898.1592920354,2741.5132743362833
484530010003,105972.0,1275.0,2246.0,2790.0,30175.90171990172,2514.6584766584765
484530010004,56852.0,450.0,1313.0,3000.0,29180.968421052632,2431.7473684210527
484530012001,37564.0,1074.0,721.0,4001.0,19248.923076923078,1604.076923076923
484530013031,87436.0,1833.0,1903.0,2565.0,25958.374331550804,2163.197860962567
480539605002,69331.0,1178.0,0.0,1688.0,18426.42580645161,1535.5354838709677
480539606002,80500.0,1841.0,1664.0,1829.0,21801.42857142857,1816.7857142857142
480539607002,33286.0,1406.0,805.0,1568.0,14157.21176470588,1179.7676470588233
480539607004,54722.0,1424.0,650.0,1631.0,12808.263157894737,1067.3552631578948
480539607005,42978.0,1576.0,793.0,1556.0,13067.615658362989,1088.967971530249
480539603005,58388.0,1498.0,629.0,1221.0,11000.071611253197,916.6726342710997
484530019102,194750.0,1060.0,1559.0,3629.0,37030.21574344023,3085.8513119533527
484530021063,105385.0,933.0,0.0,1734.0,19441.81818181818,1620.151515151515
484530014023,75500.0,928.0,1286.0,2737.0,21577.41176470588,1798.1176470588236
484530014032,58281.0,928.0,1464.0,1747.0,19174.334190231362,1597.8611825192802
484530013033,107765.0,822.0,2161.0,3069.0,35645.48837209302,2970.4573643410854
484530013042,135938.0,1363.0,1582.0,3438.0,37118.666666666664,3093.222222222222
484530013041,83266.0,1444.0,1605.0,3113.0,27044.694339622645,2253.724528301887
484530013044,112500.0,853.0,1420.0,3058.0,27513.971830985916,2292.830985915493
482090103044,28205.0,2005.0,976.0,0.0,9640.489795918367,803.374149659864
482090105002,41964.0,2272.0,1096.0,761.0,11373.715817694369,947.8096514745307
482090107012,20632.0,649.0,1103.0,0.0,11617.80564263323,968.1504702194358
482090103022,41743.0,3224.0,967.0,1107.0,12047.679525222551,1003.973293768546
482090109012,80656.0,2021.0,0.0,1675.0,10050.0,837.5
484530018442,60458.0,1845.0,1224.0,1436.0,15398.317343173434,1283.1931119311193
484530018462,113393.0,1512.0,0.0,1737.0,19937.739130434784,1661.4782608695652
484530018471,79880.0,1239.0,1205.0,1754.0,17514.673712021133,1459.5561426684278
484530018472,79766.0,5693.0,1203.0,1934.0,20018.18181818182,1668.1818181818182
484530018481,65302.0,1001.0,1673.0,1440.0,19063.429906542053,1588.6191588785045
484530018482,86119.0,1183.0,1777.0,1984.0,23197.706896551725,1933.1422413793102
484530023071,71379.0,1077.0,1204.0,1833.0,16877.083636363634,1406.4236363636362
484530023081,85946.0,1251.0,0.0,1444.0,5905.3823999999995,492.11519999999996
484530023083,20500.0,1898.0,999.0,0.0,11739.286307053942,978.2738589211618
484530023084,53672.0,2257.0,1207.0,0.0,13692.44870565676,1141.0373921380633
484910208092,74464.0,4750.0,1594.0,1499.0,18105.196261682246,1508.766355140187
484910208081,65625.0,814.0,853.0,2234.0,21645.184615384616,1803.7653846153848
484910216011,82344.0,900.0,866.0,1443.0,15333.835294117647,1277.8196078431372
484910208052,70563.0,3086.0,1422.0,1571.0,18444.31270358306,1537.0260586319216
484910209001,91944.0,827.0,876.0,1474.0,16565.224489795917,1380.4353741496598
484530023191,0.0,2368.0,0.0,0.0,0.0,0.0
484530018501,62857.0,878.0,1022.0,0.0,9451.57894736842,787.6315789473684
484530022091,60522.0,5061.0,1323.0,1390.0,16488.136363636364,1374.0113636363637
484530022101,88438.0,2263.0,1192.0,1463.0,16928.71065989848,1410.725888324873
484530024351,60494.0,2541.0,1087.0,1175.0,13835.35135135135,1152.945945945946
484530024352,68611.0,5777.0,1530.0,1516.0,18229.493562231757,1519.1244635193134
484530023072,45272.0,2766.0,1138.0,1110.0,13628.79446366782,1135.7328719723182
484530024311,76652.0,2744.0,963.0,1600.0,14711.295336787565,1225.9412780656303
484530023102,44261.0,2329.0,1134.0,1131.0,13588.295345104336,1132.3579454253613
484530023162,30068.0,1853.0,1065.0,0.0,12529.104294478526,1044.0920245398772
484530024313,64405.0,4240.0,1118.0,1307.0,15154.865568083263,1262.9054640069385
484910216022,70476.0,879.0,847.0,1164.0,13486.481012658229,1123.873417721519
484530022011,60132.0,1229.0,1374.0,1522.0,17349.88235294118,1445.8235294117646
484910206022,40417.0,1103.0,895.0,0.0,8687.202216066482,723.9335180055402
484910204101,122500.0,1435.0,2215.0,2280.0,27246.627906976744,2270.5523255813955
484910215083,93286.0,2529.0,1930.0,1604.0,20365.714285714286,1697.142857142857
484910208044,151729.0,3085.0,2167.0,2454.0,29161.940983606557,2430.1617486338796
484910207072,57716.0,2421.0,1236.0,1553.0,16321.182423435417,1360.098535286285
484910215043,119185.0,3478.0,1477.0,2598.0,27073.917981072555,2256.159831756046
484910208091,124138.0,1063.0,0.0,2227.0,26542.20408163265,2211.8503401360545
484530023181,40133.0,4848.0,891.0,1330.0,11368.371607515655,947.3643006263047
484530018413,134132.0,3410.0,0.0,1530.0,17227.11067580803,1435.592556317336
484530017822,211477.0,1906.0,0.0,2869.0,33357.14463452566,2779.762052877138
484530005003,92632.0,963.0,1210.0,0.0,11052.537313432837,921.044776119403
484530017143,176250.0,1745.0,0.0,2541.0,15246.0,1270.5
484530005001,25945.0,891.0,1065.0,0.0,11954.56570155902,996.2138084632517
484530017851,69948.0,3694.0,1245.0,1757.0,16517.126891734577,1376.4272409778814
484530018551,118524.0,3100.0,1576.0,1788.0,20816.765005086472,1734.730417090539
484530023182,58929.0,2367.0,939.0,1412.0,13957.801566579636,1163.150130548303
484530023172,25709.0,1348.0,981.0,0.0,11772.0,981.0
484530023074,49712.0,1093.0,1253.0,1839.0,16878.767295597485,1406.5639412997905
484530023132,39097.0,2329.0,1093.0,1750.0,14132.734426229508,1177.727868852459
484530023131,46618.0,2260.0,1138.0,1596.0,14227.319587628866,1185.609965635739
484530023123,51441.0,4172.0,1316.0,1996.0,18282.602409638555,1523.5502008032129
484530023041,52443.0,874.0,1346.0,0.0,16152.0,1346.0
484530023163,39980.0,1290.0,1168.0,0.0,14016.0,1168.0
484530018512,49410.0,2426.0,1158.0,1548.0,15016.507614213198,1251.3756345177665
484530024261,82582.0,8847.0,1627.0,1413.0,17460.666173205034,1455.055514433753
484530024291,54651.0,1645.0,1373.0,1473.0,16581.263157894737,1381.7719298245613
484530024274,47266.0,2042.0,1114.0,1217.0,13976.492307692306,1164.7076923076922
484530018621,84286.0,3681.0,1202.0,1862.0,19860.129032258064,1655.010752688172
484530018611,84009.0,2266.0,1692.0,1621.0,19589.523329129886,1632.4602774274906
484530015041,91596.0,2527.0,1415.0,2491.0,20112.118811881188,1676.009900990099
484530018571,78289.0,3263.0,1173.0,1849.0,17214.218978102188,1434.5182481751824
484530006041,0.0,1274.0,1105.0,0.0,12558.284671532845,1046.5237226277372
484530017661,48056.0,1263.0,0.0,1418.0,16320.793774319065,1360.0661478599222
484530011001,114115.0,4992.0,2409.0,2969.0,31197.99685633448,2599.8330713612067
484530024191,41301.0,2668.0,1038.0,0.0,12297.557729941293,1024.7964774951076
484530024272,70753.0,2089.0,1530.0,1289.0,16123.917525773195,1343.659793814433
484530024273,40238.0,2906.0,1248.0,1199.0,14773.42152023692,1231.1184600197432
484530024192,37388.0,2277.0,1108.0,0.0,13296.0,1108.0
484530024341,57963.0,1661.0,996.0,1503.0,16658.0,1388.166666666667
484530024322,60568.0,1232.0,1302.0,835.0,10917.317220543806,909.7764350453172
484530018531,95375.0,1784.0,1645.0,1629.0,19595.550200803213,1632.962516733601
484530018532,73333.0,1509.0,1396.0,1491.0,17401.677419354834,1450.1397849462364
484530008011,51944.0,1794.0,912.0,1726.0,16506.333333333336,1375.5277777777778
484530017702,172771.0,2575.0,0.0,2640.0,30393.937753721246,2532.828146143437
484530006012,2499.0,9083.0,1722.0,0.0,20664.0,1722.0
484530011002,163675.0,2418.0,2208.0,2671.0,28358.50035435861,2363.2083628632176
484530014011,82679.0,1871.0,1830.0,2288.0,23174.854111405835,1931.2378426171529
484530008023,0.0,1159.0,380.0,1386.0,6967.521367521367,580.6267806267806
484530023042,90532.0,2384.0,1762.0,1384.0,20981.342354533153,1748.4451962110961
484530013051,80799.0,1322.0,1598.0,4001.0,21920.67215041128,1826.7226792009399
484530012002,120469.0,3974.0,2219.0,3669.0,30688.746460746464,2557.3955383955386
484530014021,146563.0,833.0,2719.0,4001.0,43876.51612903226,3656.3763440860216
484530018552,92500.0,4787.0,1405.0,1694.0,18815.053291536053,1567.9211076280044
484530024312,65408.0,2915.0,987.0,1521.0,16475.049250535332,1372.9207708779443
484530024321,97750.0,1750.0,1621.0,1911.0,22500.90484739677,1875.075403949731
484539800001,0.0,0.0,0.0,0.0,0.0,0.0
484530024251,53295.0,1924.0,1247.0,1603.0,15715.83216783217,1309.6526806526808
484530024303,55192.0,2558.0,1186.0,1217.0,14481.142105263158,1206.761842105263
484530019012,70697.0,2379.0,1269.0,3373.0,25274.782006920414,2106.2318339100348
484530019172,215357.0,1596.0,0.0,4001.0,45238.3984063745,3769.866533864542
484530019081,160959.0,3225.0,1552.0,4001.0,40944.0,3412.0
484530019103,136140.0,1596.0,2097.0,3819.0,36932.44221105528,3077.7035175879396
484530019112,96159.0,1334.0,1808.0,0.0,21159.468315301394,1763.289026275116
484910202042,130875.0,1681.0,0.0,2595.0,24831.71270718232,2069.3093922651933
484910201091,169063.0,1141.0,0.0,2904.0,34248.893982808026,2854.0744985673355
484910202011,71250.0,427.0,753.0,1488.0,15966.000000000002,1330.5000000000002
484910208051,87405.0,2924.0,1593.0,1624.0,19414.68309070549,1617.8902575587906
484910215053,93946.0,3474.0,1699.0,1482.0,18173.597359735973,1514.4664466446643
484910204112,90278.0,1812.0,1565.0,1983.0,21635.01886792453,1802.9182389937107
484910203201,99026.0,2026.0,1769.0,1774.0,21279.783439490446,1773.3152866242037
484910205103,132778.0,1135.0,0.0,2238.0,25296.61935483871,2108.0516129032258
484910203242,99022.0,894.0,1435.0,1570.0,18594.868421052633,1549.5723684210527
484910207032,75933.0,2997.0,1453.0,1493.0,17647.733723482077,1470.6444769568398
484530019121,154931.0,3325.0,1877.0,4001.0,37873.977566867994,3156.1647972389997
484530019122,158882.0,804.0,1750.0,4001.0,46097.76377952756,3841.48031496063
484530019132,250001.0,2566.0,1875.0,4001.0,45978.21805392732,3831.5181711606097
484530020021,71739.0,2005.0,1632.0,1498.0,18687.798165137614,1557.3165137614678
484530020022,81875.0,1395.0,1108.0,1657.0,16809.599999999995,1400.8
484530021052,29389.0,2831.0,1042.0,0.0,12297.94969644406,1024.8291413703382
484530020051,90231.0,2203.0,1649.0,2050.0,21682.725000000002,1806.8937500000002
484530020052,70187.0,1423.0,1235.0,2927.0,17045.09589041096,1420.4246575342465
484530021041,63789.0,2092.0,1168.0,1945.0,18734.93080054274,1561.2442333785616
484530021071,58571.0,1141.0,1133.0,1563.0,16149.673469387757,1345.8061224489797
484530021053,59219.0,519.0,1286.0,2056.0,20576.255319148935,1714.6879432624112
484530021061,78864.0,1089.0,0.0,1939.0,13081.014925373136,1090.084577114428
484530021062,67344.0,1065.0,2039.0,1895.0,23413.871866295267,1951.1559888579388
484530021072,52604.0,1220.0,968.0,2115.0,20459.191709844563,1704.932642487047
484530021073,80938.0,1103.0,1319.0,2077.0,22759.44385026738,1896.620320855615
484910202043,118125.0,1841.0,0.0,2581.0,30461.472527472528,2538.4560439560437
484910201061,156793.0,2974.0,0.0,2646.0,31009.98636806232,2584.16553067186
484910201072,79646.0,2057.0,1640.0,1431.0,17272.48405560098,1439.3736713000817
484910201073,49816.0,2203.0,1722.0,1236.0,15777.850883935433,1314.8209069946195
484910203171,85703.0,2216.0,1465.0,2737.0,26247.040238450074,2187.2533532041725
484910201131,51875.0,1982.0,1137.0,1713.0,15431.58620689655,1285.9655172413793
484910216031,83438.0,518.0,763.0,1250.0,13902.395939086295,1158.5329949238578
484910208031,74420.0,1938.0,1160.0,1196.0,14267.037821482601,1188.9198184568836
484910201102,145625.0,1447.0,0.0,2956.0,17736.0,1478.0
484910201101,151523.0,2486.0,0.0,2655.0,30980.55207026349,2581.7126725219573
484910201121,165927.0,4287.0,1606.0,2968.0,32833.52775721688,2736.1273131014063
484910203011,63542.0,2501.0,498.0,1567.0,14989.181151832461,1249.0984293193717
484910206051,125329.0,5569.0,2193.0,2274.0,27159.803149606298,2263.316929133858
484910206042,66975.0,3417.0,1175.0,1493.0,15758.669138090827,1313.2224281742356
484910203142,92468.0,2412.0,2047.0,2124.0,25363.367441860464,2113.613953488372
484910205062,75427.0,1549.0,1644.0,1554.0,19011.870967741932,1584.3225806451612
484910203151,162355.0,7527.0,1658.0,2865.0,31996.386013986015,2666.365501165501
484910201071,54566.0,1282.0,0.0,1419.0,15586.365644171781,1298.8638036809816
484910201062,117237.0,1849.0,2020.0,2024.0,24278.050632911392,2023.1708860759493
484910201111,82656.0,1922.0,2563.0,1884.0,24598.200725513903,2049.850060459492
484910216032,91000.0,910.0,1739.0,1524.0,18842.093959731545,1570.1744966442952
484910201132,59563.0,976.0,1676.0,1383.0,16896.98054474708,1408.0817120622567
484910201093,117292.0,1332.0,2196.0,2087.0,25155.45864661654,2096.2882205513783
484910201122,114306.0,971.0,0.0,2107.0,24358.10704225352,2029.8422535211266
484910203111,82406.0,5128.0,1349.0,2380.0,19906.332356634575,1658.861029719548
484910202023,98917.0,1695.0,0.0,2532.0,27432.411428571428,2286.034285714286
484910206033,171155.0,2503.0,0.0,2711.0,30772.15455950541,2564.3462132921177
484910206041,152663.0,4714.0,0.0,2387.0,28314.25326170376,2359.52110514198
484910208041,105653.0,3383.0,1259.0,2205.0,21135.440203562343,1761.2866836301953
484910208072,96556.0,2633.0,1476.0,1703.0,19994.897727272728,1666.2414772727273
484910208071,70891.0,916.0,0.0,1541.0,16173.6,1347.8000000000002
484910205091,165350.0,2640.0,3065.0,3221.0,38530.307053941906,3210.8589211618255
484910203122,104409.0,4276.0,1514.0,1805.0,21481.32731376975,1790.1106094808126
484910203141,85025.0,2725.0,0.0,1424.0,14710.715814506539,1225.8929845422117
484910203243,101050.0,4327.0,988.0,1720.0,18635.796885578875,1552.9830737982397
484910203191,129057.0,3254.0,2108.0,2062.0,24791.526970954357,2065.960580912863
484910203192,80288.0,5140.0,1762.0,1699.0,20622.620689655174,1718.551724137931
484910203282,96196.0,1587.0,2048.0,1868.0,22683.906976744187,1890.3255813953488
484910215041,80731.0,1991.0,1214.0,2358.0,19920.572230014022,1660.0476858345019
484910214013,91979.0,1855.0,0.0,1742.0,19000.242857142857,1583.3535714285715
484910214012,92024.0,4631.0,1664.0,1801.0,21363.66163141994,1780.3051359516617
484910203221,109592.0,1875.0,1797.0,2057.0,23990.666666666668,1999.2222222222222
484910203261,151607.0,2900.0,2096.0,2473.0,29344.9756097561,2445.4146341463415
484910203181,97138.0,3857.0,2185.0,2056.0,24926.465753424658,2077.2054794520545
484910203262,128500.0,3034.0,1742.0,2125.0,24511.765432098768,2042.647119341564
484910203133,76583.0,1436.0,0.0,1457.0,16012.574257425744,1334.381188118812
484910203131,141000.0,3338.0,2067.0,2340.0,27748.070484581498,2312.339207048458
484910214033,74881.0,642.0,0.0,1713.0,17405.080291970804,1450.4233576642334
484910203202,76125.0,870.0,0.0,1568.0,17804.387096774193,1483.6989247311828
484910203204,112083.0,1302.0,1882.0,1806.0,21772.68789808917,1814.3906581740976
484910206023,79779.0,2619.0,1603.0,1338.0,17042.720257234727,1420.2266881028938
484910205063,125847.0,1879.0,2109.0,2182.0,26066.54748603352,2172.212290502793
484910204113,133214.0,434.0,0.0,1908.0,18005.59223300971,1500.4660194174758
484910205093,165125.0,3305.0,2321.0,2811.0,33365.34872979214,2780.4457274826786
484910203132,103713.0,3220.0,1594.0,1576.0,19004.230088495573,1583.6858407079644
484910205071,81067.0,1948.0,1619.0,1775.0,20430.95890410959,1702.5799086757993
484910205104,83750.0,3323.0,1382.0,1995.0,20029.12849162011,1669.0940409683426
484910205102,117250.0,1122.0,0.0,2423.0,14538.0,1211.5
